packetDelay:vector DNP3NetworkTopology.distAuto (#0 - HeavyTraffic-0-20260310-05:38:12-33244),
30.751207692308,0.751207692307999993
30.785082692308,0.78508269230799987
30.818957692308,0.81895769230799997
30.852832692308,0.852832692307999848
30.886707692308,0.886707692307999945
30.920582692308,0.920582692308000045
30.954457692308,0.954457692307999923
30.988332692308,0.988332692308000021
31.022207692308,1.022207692307999679
31.056082692308,1.056082692307999778
31.187832692308,2.187832692307999585
31.221707692308,2.221707692307999681
31.255582692308,2.255582692307999781
31.289457692308,2.289457692307999883
31.323332692308,2.32333269230799998
31.357207692308,2.357207692308000077
31.391082692308,2.39108269230800018
31.424957692308,2.42495769230799939
31.458832692308,2.458832692307999487
31.492707692308,2.49270769230799959
31.526582692308,2.526582692307999687
31.560457692308,2.560457692307999787
31.594332692308,2.594332692307999887
31.628207692308,2.628207692307999987
31.662082692308,2.662082692308000087
31.695957692308,2.69595769230800019
31.729832692308,2.7298326923079994
31.763707692308,2.763707692307999495
31.797582692308,2.797582692307999597
31.831457692308,2.831457692307999695
31.865332692308,0.865332692308000025
31.899207692308,0.899207692307999903
31.933082692308,0.933082692308000001
31.966957692308,0.966957692307999878
32.000832692308,1.000832692307999756
32.034707692308,1.034707692307999856
32.068582692308,1.068582692307999955
32.102457692308,1.102457692308000054
32.136332692308,1.136332692307999709
32.264457692308,0.264457692307999979
32.298332692308,0.298332692307999968
32.332207692308,0.332207692307999956
32.366082692308,0.366082692307999944
32.399957692308,0.399957692307999933
32.433832692308,0.43383269230799992
32.467707692308,0.46770769230800002
32.501582692308,0.501582692308000008
32.535457692308,0.535457692307999885
32.569332692308,0.569332692307999985
32.603207692308,0.603207692307999863
32.637082692308,0.637082692307999961
32.670957692308,0.670957692307999839
32.704832692308,0.704832692307999939
32.738707692308,0.738707692308000037
32.772582692308,0.772582692307999914
32.806457692308,0.806457692308000015
32.840332692308,0.840332692307999892
